,type_relation,source,id,type_token,text
591,Condition triggering an action,token-cl42lxnlf00c7356fkcwdq9gh,token-cl42lxnlf00c7356fkcwdq9gh,triggering_condition_phrase,"upon receipt of a notice from the Company of the occurrence of any event of the kind described in Sections 5.2(c)(iii), (iv) or (v),"
592,Condition triggering an action,token-cl42lz30300ch356f8o8t7ba7,token-cl42lz30300ch356f8o8t7ba7,triggering_condition_phrase,"until such Purchaser is advised in writing by the Company that the use of the Prospectus, or amended Prospectus, as applicable, may be used."
593,Condition triggering an action,token-cl42t6zqn0062356f7pr40l5l,token-cl42t6zqn0062356f7pr40l5l,triggering_condition_phrase,upon six (6) months written notice.
594,Condition triggering an action,token-cl42toxfl0020356f47t6mrvx,token-cl42toxfl0020356f47t6mrvx,triggering_condition_phrase,upon such termination.
595,Condition triggering an action,token-cl42tps550042356fdzdb92ks,token-cl42tps550042356fdzdb92ks,triggering_condition_phrase,"In the event of a termination of Executive’s employment with the Company, and except in the event of violation of applicable law by the Company relating to Executive’s employment or the termination thereof, "
596,Condition triggering an action,token-cl42tzr8m009x356f6pnp2egb,token-cl42tzr8m009x356f6pnp2egb,triggering_condition_phrase,if such documents are not in strict compliance with the terms of such Letter of Credit.
597,Condition triggering an action,token-cl42u9j6r00g9356fxtqutymg,token-cl42u9j6r00g9356fxtqutymg,triggering_condition_phrase,unless provided otherwise by the Administrator.
598,Condition triggering an action,token-cl42ub4mz00j2356fe5jv4rhq,token-cl42ub4mz00j2356fe5jv4rhq,triggering_condition_phrase,unless prior to such date the Participant has withdrawn from the Offering Period as provided in Section 10 hereof.
599,Condition triggering an action,token-cl42upvzq00q7356ffoctgnnc,token-cl42upvzq00q7356ffoctgnnc,triggering_condition_phrase,upon the request of a Borrower;
600,Condition triggering an action,token-cl42w1v8n006e356fdv0vhiem,token-cl42w1v8n006e356fdv0vhiem,triggering_condition_phrase,"unless a Participant has, prior to the grant of an Award, submitted an election to defer receipt of the Award in accordance with a deferred compensation plan approved by the Committee."
601,Condition triggering an action,token-cl42wghob00lp356fu4h48r1s,token-cl42wghob00lp356fu4h48r1s,triggering_condition_phrase,unless and until this document is filed by the Company with the Securities and Exchange Commission.
602,Condition triggering an action,token-cl42yjwuk00bs356fo62y4p7g,token-cl42yjwuk00bs356fo62y4p7g,triggering_condition_phrase,"If at any time the Revolving Credit Outstandings exceed the Revolving Credit Commitment,"
603,Condition triggering an action,token-cl42yr8kq00hy356f0ktdsvyv,token-cl42yr8kq00hy356f0ktdsvyv,triggering_condition_phrase,"In such event, if Borrowers have not in fact made such payment,"
604,Condition triggering an action,token-cl42yskhf00jb356fzl7vb248,token-cl42yskhf00jb356fzl7vb248,triggering_condition_phrase,"forthwith on demand the amount so distributed to L/C Issuer or such Lender, with interest thereon, for each day from and including the date such amount is distributed to it to but excluding the date of payment to Administrative Agent, at the greater of the Federal Funds Rate and a rate determined by Administrative Agent in accordance with banking industry rules on interbank compensation."
605,Condition triggering an action,token-cl42yxaig00n1356f1k8phoii,token-cl42yxaig00n1356f1k8phoii,triggering_condition_phrase,"unless and until the Participant has become the holder of record of such shares of Stock,"
606,Condition triggering an action,token-cl42z5rmt00v9356fuy435zo5,token-cl42z5rmt00v9356fuy435zo5,time_sensitive_condition_phrase,"upon each Monetization Event occurring on or before [_____________], 2023, an amount equal to 15% of the Net Proceeds of such Monetization Event;"
607,Condition triggering an action,token-cl43t9iwh000j356fdzmj21j8,token-cl43t9iwh000j356fdzmj21j8,time_sensitive_condition_phrase,"If the Agent or Required Lenders, as applicable, have not confirmed within 10 Business Days after request of such confirmation from the Borrower that a Market Disruption Event continues to be in effect,"
608,Condition triggering an action,token-cl43tavu9002k356f03qr27cs,token-cl43tavu9002k356f03qr27cs,triggering_condition_phrase,"if, in connection with any Loan or request for a Loan, (a) Agent determines that (i) Dollar deposits are not being offered to banks in the London interbank Eurodollar market for the applicable Loan amount or Interest Period, or (ii) adequate and reasonable means do not exist for determining LIBOR for the Interest Period; or (b) Agent or Required Lenders determine for any reason that LIBOR for the Interest Period does not adequately and fairly reflect the cost to Lenders of funding the Loan (each of clause (a) and (b), a “Market Disruption Event”). "
609,Condition triggering an action,token-cl43td9hk003s356foocwdqkt,token-cl43td9hk003s356foocwdqkt,triggering_condition_phrase,until Agent (upon instruction by Required Lenders) withdraws the notice.
610,Condition triggering an action,token-cl43tdrvc0052356fbr7w9oiz,token-cl43tdrvc0052356fbr7w9oiz,triggering_condition_phrase,"Upon receipt of such notice,"
611,Condition triggering an action,token-cl43tevvb0069356fv1gpnvot,token-cl43tevvb0069356fv1gpnvot,triggering_condition_phrase," failing that,"
612,Condition triggering an action,token-cl43ub83i00ue356fjy0osi1l,token-cl43ub83i00ue356fjy0osi1l,triggering_condition_phrase,"If any Proceeding shall be brought or asserted against any Person entitled to indemnity hereunder (an “ Indemnified Party ”),"
613,Condition triggering an action,token-cl43uu8220053356fjnib6dwl,token-cl43uu8220053356fjnib6dwl,triggering_condition_phrase,"if Mondelēz elects to replace such Lender in accordance with this Section 9.07,"
614,Condition triggering an action,token-cl43uz0vk007q356f5ys7w2h0,token-cl43uz0vk007q356f5ys7w2h0,triggering_condition_phrase,"In the event that (i) any Lender shall have delivered a notice pursuant to Section 2.13, (ii) any Borrower shall be required to make additional payments to or for the account of any Lender under Section 2.12 or 2.15, (iii) any Lender (a “ Non-Consenting Lender ”) shall withhold its consent to any amendment that requires the consent of all the Lenders and that has been consented to by the Required Lenders or (iv) any Lender shall become a Defaulting Lender,"
615,Condition triggering an action,token-cl43v3c8g00cg356f8hc8ma9e,token-cl43v3c8g00cg356f8hc8ma9e,triggering_condition_phrase," if, prior to such termination or assignment, as a result of a waiver by such Lender or otherwise, the circumstances entitling Mondelēz to require such termination or assignment cease to apply."
616,Condition triggering an action,token-cl43vj93z0008356fc6dhkki6,token-cl43vj93z0008356fc6dhkki6,triggering_condition_phrase,"If for any reason the Total Revolving Outstandings at any time exceed the Revolving Facility at such time,"
617,Condition triggering an action,token-cl43vjykv001e356f20widhpv,token-cl43vjykv001e356f20widhpv,triggering_condition_phrase,"unless, after the prepayment of the Revolving Loans and L/C Borrowings, the Total Revolving Outstandings exceed the Revolving Facility at such time."
618,Condition triggering an action,token-cl43vkvnr0026356f793wevlo,token-cl43vkvnr0026356f793wevlo,triggering_condition_phrase,"Upon the termination of your employment,"
619,Condition triggering an action,token-cl43vmpkf004g356fgpv01zvz,token-cl43vmpkf004g356fgpv01zvz,triggering_condition_phrase,upon the termination of your employment
620,Condition triggering an action,token-cl43xdx2m0005356f8s9s0jsa,token-cl43xdx2m0005356f8s9s0jsa,triggering_condition_phrase,"If the Executive’s employment is terminated by reason of the Executive’s death during the Employment Period,"
621,Condition triggering an action,token-cl43xh1r1004u356fpu43if97,token-cl43xh1r1004u356fpu43if97,triggering_condition_phrase,"In the event Company terminates Executive’s employment without Cause,"
622,Condition triggering an action,token-cl43xj0ak007m356f1qn7pyyr,token-cl43xj0ak007m356f1qn7pyyr,triggering_condition_phrase,in the event of Executive’s breach of any of her obligations under this Agreement or the PRIA.
623,Condition triggering an action,token-cl43xk3h8009a356fq0ds3t4c,token-cl43xk3h8009a356fq0ds3t4c,triggering_condition_phrase,upon Executive’s execution of a full general release in a form acceptable to the Company and such release has become effective in accordance with its terms prior to the 30th day following the termination date.
624,Condition triggering an action,token-cl4413gth001q356ftk9ni7t2,token-cl4413gth001q356ftk9ni7t2,triggering_condition_phrase,"unless such Holder (a) agrees to sell such Holder’s Registrable Securities on the basis provided in any underwriting arrangements described above and (b) completes and executes all questionnaires, powers of attorney, indemnities, underwriting agreements and other documents reasonably required under the terms of such underwriting arrangements;"
625,Condition triggering an action,token-cl441ak63005f356f4lil0hoq,token-cl441ak63005f356f4lil0hoq,time_sensitive_condition_phrase,"in the event that the General Partner has not entered into a definitive agreement to acquire the Company by December 31, 2018, on the fifteenth anniversary of the Initial Closing Date, or at such earlier date as set forth in Section 9.3;"
626,Condition triggering an action,token-cl441cjya008l356fvwjerth4,token-cl441cjya008l356fvwjerth4,triggering_condition_phrase,upon a sale of substantially all of the Partnership’s assets.
627,Condition triggering an action,token-cl46jq8n5000q356fn4bbodo7,token-cl46jq8n5000q356fn4bbodo7,triggering_condition_event,"(i) following the elimination of the applicable Fronting Exposure or other obligations giving rise thereto (including by the termination of Defaulting Lender status of the applicable Lender (or, as appropriate, its assignee following compliance with Section  10.13 ))"
628,Condition triggering an action,token-cl46k76cb00ex356fejwif66s,token-cl46k76cb00ex356fejwif66s,triggering_condition_phrase,"unless, and only to the extent that, such omission results in the forfeiture of substantive rights or defenses by the indemnifying party."
629,Condition triggering an action,token-cl46l2qpu00ht356f8t4xew4x,token-cl46l2qpu00ht356f8t4xew4x,triggering_condition_phrase,"and after notice from the indemnifying party to the indemnified party of its election to assume the defense,"
630,Condition triggering an action,token-cl46lvf3k00kv356fklppirgq,token-cl46lvf3k00kv356fklppirgq,triggering_condition_phrase,"unless (1) the employment of counsel by the indemnified party has been authorized in writing by the indemnifying party, (2) the indemnified party has reasonably concluded (based on advice of counsel) that there may be legal defenses available to it or other indemnified parties that are different from or in addition to those available to the indemnifying party, (3) a conflict or potential conflict exists (based on advice of counsel to the indemnified party) between the indemnified party and the indemnifying party (in which case the indemnifying party will not have the right to direct the defense of such action on behalf of the indemnified party) or (4) the indemnifying party has not in fact employed counsel to assume the defense of such action within a reasonable time after receiving notice of the commencement of the action, in each of which cases the reasonable fees, disbursements and other charges of counsel will be at the expense of the indemnifying party or parties."
631,Condition triggering an action,token-cl46mg79m00m3356fnw96tyh0,token-cl46mg79m00m3356fnw96tyh0,triggering_condition_phrase,"promptly after the indemnifying party receives a written invoice relating to fees, disbursements and other charges."
632,Condition triggering an action,token-cl46mh5ar00nf356f2n2cfrse,token-cl46mh5ar00nf356f2n2cfrse,triggering_condition_phrase,"unless such settlement, compromise or consent includes an unconditional release of each indemnified party from all liability arising or that may arise out of such claim, action or proceeding."
633,Condition triggering an action,token-cl46mhz3e00pp356fdonmejxt,token-cl46mhz3e00pp356fdonmejxt,triggering_condition_phrase, promptly after receipt of notice of commencement of any action against such party in respect of which a claim is to be made against an indemnifying party or parties under this Section 9
